t,m,j,u,Price
2019,tambacounda,Beurre de karité,Sachet,
2019,tambacounda,Biscuits,Paquet,50
2019,tambacounda,Biscuits,Sachet,50
2019,tambacounda,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Bouteilles,250
2019,tambacounda,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Litre,300
2019,tambacounda,Bières industrielles,Canette,700
2019,tambacounda,Bières industrielles,Litre,1200
2019,tambacounda,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",775
2019,tambacounda,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,
2019,tambacounda,"Boissons gazeuses (coca, etc.)",Bouteille de 25cl,
2019,tambacounda,"Boissons gazeuses (coca, etc.)",Canette,300
2019,tambacounda,Café,Boîte,900
2019,tambacounda,Café,Kg,1450
2019,tambacounda,Café,Sachet,50
2019,tambacounda,Café,Teacup,
2019,tambacounda,Café,Teaspoon,750
2019,tambacounda,Canne à sucre,Morceau,
2019,tambacounda,Canne à sucre,Unit,
2019,tambacounda,"Caramel, bonbons, confiseries, etc",Sachet,
2019,tambacounda,"Caramel, bonbons, confiseries, etc",Unit,50
2019,tambacounda,Carotte,Kg,400
2019,tambacounda,Carotte,Morceau,75
2019,tambacounda,Carotte,Tas,100
2019,tambacounda,Carotte,Tranche,
2019,tambacounda,Carotte,Unit,50
2019,tambacounda,"Charcuterie (jambon, saucisson), conserves de viandes",Sachet,1400
2019,tambacounda,Chocolat en poudre,Sachet,
2019,tambacounda,"Chocolat à croquer, pâte à tartiner",Pot,900
2019,tambacounda,"Chocolat à croquer, pâte à tartiner",Tablespoon,487.5
2019,tambacounda,Choux,Kg,400
2019,tambacounda,Choux,Morceau,100
2019,tambacounda,Choux,Tas,100
2019,tambacounda,Choux,Unit,100
2019,tambacounda,Citrons,Bouteille de 1 Litre,
2019,tambacounda,Citrons,Kg,500
2019,tambacounda,Citrons,Litre,600
2019,tambacounda,Citrons,Sachet,100
2019,tambacounda,Citrons,Tas,100
2019,tambacounda,Citrons,Unit,800
2019,tambacounda,Concentré de tomate,Boite De Tomate/Pot,2500
2019,tambacounda,Concentré de tomate,Kg,1400
2019,tambacounda,Concentré de tomate,Sachet,100
2019,tambacounda,Concentré de tomate,Seau,300
2019,tambacounda,Concentré de tomate,Tablespoon,325
2019,tambacounda,Concombre,Morceau,
2019,tambacounda,Concombre,Tas,
2019,tambacounda,Concombre,Unit,150
2019,tambacounda,Conserves de poisson,Boîte,
2019,tambacounda,Croissants,Unit,300
2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",Bol,1125
2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",Cube,25
2019,tambacounda,"Cube alimentaire (Maggi, Jumbo, )",Sachet,100
2019,tambacounda,Dattes,Barquette,900
2019,tambacounda,Dattes,Kg,1200
2019,tambacounda,Dattes,Sachet,100
2019,tambacounda,Eau minérale/ filtrée,"Bouteille de 1,5 L",400
2019,tambacounda,Eau minérale/ filtrée,Bouteille de 10L,1000
2019,tambacounda,Eau minérale/ filtrée,Bouteille de 5L,
2019,tambacounda,Eau minérale/ filtrée,Sachet,
2019,tambacounda,Farine de blé local ou importé,Kg,7125
2019,tambacounda,Farine de blé local ou importé,Sachet,150
2019,tambacounda,Farine de maïs,Boite De Tomate/Pot,250
2019,tambacounda,Farine de maïs,Kg,250
2019,tambacounda,Farine de maïs,Sac (50 Kg),
2019,tambacounda,Farine de maïs,Sachet,
2019,tambacounda,Farine de mil,Boite De Tomate/Pot,200
2019,tambacounda,Farine de mil,Kg,250
2019,tambacounda,Farine de mil,Sachet,
2019,tambacounda,Feuilles d'oseille (bissap),Boite De Tomate/Pot,
2019,tambacounda,Feuilles d'oseille (bissap),Bol,50
2019,tambacounda,Feuilles d'oseille (bissap),Tas,50
2019,tambacounda,Feuilles de baobab (lalo),Boite De Tomate/Pot,500
2019,tambacounda,Feuilles de baobab (lalo),Kg,700
2019,tambacounda,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,tambacounda,Feuilles de baobab (lalo),Sachet,50
2019,tambacounda,Feuilles de haricot/niébé,Boite De Tomate/Pot,400
2019,tambacounda,Feuilles de haricot/niébé,Sachet,
2019,tambacounda,Feuilles de haricot/niébé,Tas,50
2019,tambacounda,"Feuilles de manioc, feuilles de taro et autres feuilles",Boite De Tomate/Pot,
2019,tambacounda,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,
2019,tambacounda,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,50
2019,tambacounda,Feuilles de nébéday (moringa),Boite De Tomate/Pot,
2019,tambacounda,Feuilles de nébéday (moringa),Sachet,
2019,tambacounda,Feuilles de nébéday (moringa),Tas,175
2019,tambacounda,Fonio,Kg,2000
2019,tambacounda,Fromage,Morceau,
2019,tambacounda,Fromage,Unit,1200
2019,tambacounda,Gibiers,Tas,350
2019,tambacounda,Gingembre,Kg,1350
2019,tambacounda,Gingembre,Sachet,100
2019,tambacounda,Gingembre,Tas,100
2019,tambacounda,Gombo frais,Boite De Tomate/Pot,100
2019,tambacounda,Gombo frais,Kg,700
2019,tambacounda,Gombo frais,Sachet,100
2019,tambacounda,Gombo frais,Seau,
2019,tambacounda,Gombo frais,Tas,100
2019,tambacounda,Gombo frais,Unit,50
2019,tambacounda,Gombo sec,Boite De Tomate/Pot,200
2019,tambacounda,Gombo sec,Cup/Goblet,500
2019,tambacounda,Gombo sec,Sachet,50
2019,tambacounda,Gâteaux,Sachet,2500
2019,tambacounda,Haricot vert,Kg,
2019,tambacounda,Haricot vert,Tas,
2019,tambacounda,Huile d'arachide raffinée,"12,5cl(Demi Walatt)",
2019,tambacounda,Huile d'arachide raffinée,Boite De Tomate/Pot,
2019,tambacounda,Huile d'arachide raffinée,Bouteille de 25cl,300
2019,tambacounda,Huile d'arachide raffinée,Demi Litre,400
2019,tambacounda,Huile d'arachide raffinée,Litre,1000
2019,tambacounda,Huile d'arachide raffinée,Quart De Litre,225
2019,tambacounda,Huile d'arachide raffinée,Sachet,175
2019,tambacounda,Huile d'arachide raffinée,Verre,13000
2019,tambacounda,"Huile d____arachide ""ségal""",Cup/Goblet,250
2019,tambacounda,"Huile d____arachide ""ségal""",Litre,800
2019,tambacounda,"Huile d____arachide ""ségal""",Quart De Litre,237.5
2019,tambacounda,Huile de coton,Quart De Litre,250
2019,tambacounda,Huile de coton,Sachet,
2019,tambacounda,Huile de palme raffinée,Bouteille de 25cl,
2019,tambacounda,Huile de palme raffinée,Cup/Goblet,
2019,tambacounda,Huile de palme raffinée,Demi Litre,
2019,tambacounda,Huile de palme raffinée,Litre,
2019,tambacounda,Huile de palme raffinée,Quart De Litre,
2019,tambacounda,Huile de palme rouge,"12,5cl(Demi Walatt)",300
2019,tambacounda,Huile de palme rouge,Boite De Tomate/Pot,300
2019,tambacounda,Huile de palme rouge,Bouteille de 50 cl,500
2019,tambacounda,Huile de palme rouge,Cup/Goblet,575
2019,tambacounda,Huile de palme rouge,Demi Litre,550
2019,tambacounda,Huile de palme rouge,Litre,1000
2019,tambacounda,Huile de palme rouge,Louche Traditionnelle,
2019,tambacounda,Huile de palme rouge,Quart De Litre,237.5
2019,tambacounda,Huile de palme rouge,Sachet,175
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,1200
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 5 Litres,5000
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,500
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,1000
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,250
2019,tambacounda,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Sachet,637.5
2019,tambacounda,Igname,Kg,500
2019,tambacounda,Igname,Morceau,50
2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,
2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,
2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Brique Carton,1000
2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,500
2019,tambacounda,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,100
2019,tambacounda,Jus en poudre,Sachet,100
2019,tambacounda,"Lait caillé, yaourt",Boite De Tomate/Pot,400
2019,tambacounda,"Lait caillé, yaourt",Cup/Goblet,
2019,tambacounda,"Lait caillé, yaourt",Litre,
2019,tambacounda,"Lait caillé, yaourt",Louche Traditionnelle,50
2019,tambacounda,"Lait caillé, yaourt",Sachet,100
2019,tambacounda,"Lait caillé, yaourt",Seau,
2019,tambacounda,Lait concentré non-sucré,Boîte,1000
2019,tambacounda,Lait concentré non-sucré,Tas,200
2019,tambacounda,Lait concentré sucré,Boîte,
2019,tambacounda,Lait en poudre,Kg,2500
2019,tambacounda,Lait en poudre,Paquet,1500
2019,tambacounda,Lait en poudre,Sachet,100
2019,tambacounda,Lait en poudre,Tablespoon,2500
2019,tambacounda,Lait en poudre,Teaspoon,1700
2019,tambacounda,Lait et farines pour bébé,Paquet,850
2019,tambacounda,Lait et farines pour bébé,Sachet,
2019,tambacounda,Lait et farines pour bébé,Tablespoon,2450
2019,tambacounda,Lait frais,Boite De Tomate/Pot,
2019,tambacounda,Lait frais,Cup/Goblet,
2019,tambacounda,Lait frais,Litre,237.5
2019,tambacounda,Lait frais,Quart De Litre,
2019,tambacounda,Lait frais,Sachet,100
2019,tambacounda,Mangue,Kg,475
2019,tambacounda,Mangue,Sachet,500
2019,tambacounda,Mangue,Seau,500
2019,tambacounda,Mangue,Unit,56.25
2019,tambacounda,Manioc,Kg,500
2019,tambacounda,Manioc,Morceau,100
2019,tambacounda,Manioc,Tas,150
2019,tambacounda,Manioc,Unit,500
2019,tambacounda,Mayonnaise,Pot,1000
2019,tambacounda,Mayonnaise,Sachet,75
2019,tambacounda,Mayonnaise,Tablespoon,
2019,tambacounda,Mayonnaise,Teaspoon,700
2019,tambacounda,Maïs en grain,Boite De Tomate/Pot,10000
2019,tambacounda,Maïs en grain,Kg,250
2019,tambacounda,Maïs en épi,Tas,250
2019,tambacounda,Maïs en épi,Unit,
2019,tambacounda,Miel,Bouteilles,
2019,tambacounda,Miel,Litre,2000
2019,tambacounda,Miel,Sachet,
2019,tambacounda,Miel,Tablespoon,2500
2019,tambacounda,Mil,Boite De Tomate/Pot,250
2019,tambacounda,Mil,Kg,250
2019,tambacounda,Mil,Sachet,
2019,tambacounda,Niébé/Haricots secs,Boite De Tomate/Pot,
2019,tambacounda,Niébé/Haricots secs,Boîte,3000
2019,tambacounda,Niébé/Haricots secs,Cup/Goblet,
2019,tambacounda,Niébé/Haricots secs,Kg,500
2019,tambacounda,Niébé/Haricots secs,Sachet,100
2019,tambacounda,Niébé/Haricots secs,Teacup,
2019,tambacounda,Noix de coco,Unit,
2019,tambacounda,Noix de cola,Cornet,
2019,tambacounda,Noix de cola,Kg,
2019,tambacounda,Noix de cola,Sachet,
2019,tambacounda,Noix de cola,Tas,250
2019,tambacounda,Noix de cola,Unit,50
2019,tambacounda,Oeufs,Demi Tablette,1500
2019,tambacounda,Oeufs,Sachet,
2019,tambacounda,Oeufs,Tablette (30),
2019,tambacounda,Oeufs,Tas,
2019,tambacounda,Oeufs,Unit,100
2019,tambacounda,Oignon frais,Filet (1 Kg),
2019,tambacounda,Oignon frais,Kg,400
2019,tambacounda,Oignon frais,Morceau,
2019,tambacounda,Oignon frais,Tas,150
2019,tambacounda,Oignon frais,Unit,50
2019,tambacounda,Orange,Kg,1350
2019,tambacounda,Orange,Sachet,
2019,tambacounda,Orange,Tas,500
2019,tambacounda,Orange,Unit,200
2019,tambacounda,Pain moderne,Demi-Miche,87.5
2019,tambacounda,Pain moderne,Miche,175
2019,tambacounda,Pain moderne,Tiers de Miche,
2019,tambacounda,Pain traditionnel,Demi-Miche,100
2019,tambacounda,Pain traditionnel,Miche,100
2019,tambacounda,Pain traditionnel,Quart de Miche,50
2019,tambacounda,"Pastèque, Melon",Tranche,
2019,tambacounda,"Pastèque, Melon",Unit,
2019,tambacounda,Patate douce,Kg,500
2019,tambacounda,Patate douce,Morceau,50
2019,tambacounda,Patate douce,Tas,100
2019,tambacounda,Patate douce,Unit,50
2019,tambacounda,Petit pois secs,Kg,
2019,tambacounda,Petits pois conserve,Boite De Tomate/Pot,
2019,tambacounda,Petits pois conserve,Boîte,300
2019,tambacounda,Petits pois conserve,Sachet,
2019,tambacounda,Piment,Kg,2250
2019,tambacounda,Piment,Sachet,50
2019,tambacounda,Piment,Tas,75
2019,tambacounda,Piment,Unit,25
2019,tambacounda,Poisson frais thiof/seudd (baracouda),Kg,2500
2019,tambacounda,Poisson frais thiof/seudd (baracouda),Morceau,1500
2019,tambacounda,Poisson frais thiof/seudd (baracouda),Tas,1500
2019,tambacounda,Poisson frais wass,Kg,1000
2019,tambacounda,Poisson frais wass,Tas,500
2019,tambacounda,Poisson frais wass,Unit,1300
2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Kg,500
2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Tas,500
2019,tambacounda,Poisson frais yaboy ou obo (sardinelle),Unit,166.6666667
2019,tambacounda,Poisson fumé kétiakh (sardinelle),Cornet,100
2019,tambacounda,Poisson fumé kétiakh (sardinelle),Kg,650
2019,tambacounda,Poisson fumé kétiakh (sardinelle),Sachet,100
2019,tambacounda,Poisson fumé kétiakh (sardinelle),Tas,100
2019,tambacounda,Poisson fumé kétiakh (sardinelle),Unit,100
2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Kg,1000
2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Morceau,50
2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Tas,100
2019,tambacounda,"Poisson séché (tambadiang, kong, etc.)",Unit,75
2019,tambacounda,Poivron frais,Kg,50
2019,tambacounda,Poivron frais,Tas,112.5
2019,tambacounda,Poivron frais,Tranche,50
2019,tambacounda,Poivron frais,Unit,50
2019,tambacounda,Pomme de terre,Kg,500
2019,tambacounda,Pomme de terre,Tas,100
2019,tambacounda,Pomme de terre,Unit,75
2019,tambacounda,Poulet sur pied,Unit,2500
2019,tambacounda,Pâte d'arachide,Kg,800
2019,tambacounda,Pâte d'arachide,Sachet,200
2019,tambacounda,Pâte d'arachide,Seau,3500
2019,tambacounda,Pâte d'arachide,Tablespoon,2750
2019,tambacounda,Pâtes alimentaires,Kg,800
2019,tambacounda,Pâtes alimentaires,Paquet,325
2019,tambacounda,Pâtes alimentaires,Sachet,250
2019,tambacounda,Riz importé brisé,Boite De Tomate/Pot,13500
2019,tambacounda,Riz importé brisé,Kg,300
2019,tambacounda,Riz importé brisé,Sac (50 Kg),17000
2019,tambacounda,Riz importé entier,Boite De Tomate/Pot,10500
2019,tambacounda,Riz importé entier,Kg,300
2019,tambacounda,Riz local brisé,Boite De Tomate/Pot,13500
2019,tambacounda,Riz local brisé,Kg,300
2019,tambacounda,Riz local entier,Boite De Tomate/Pot,6150
2019,tambacounda,Riz local entier,Kg,360
2019,tambacounda,"Salade (laitue, batavia, etc.)",Tas,200
2019,tambacounda,"Salade (laitue, batavia, etc.)",Unit,150
2019,tambacounda,Sel,Boite De Tomate/Pot,1000
2019,tambacounda,Sel,Boîte,
2019,tambacounda,Sel,Kg,600
2019,tambacounda,Sel,Sac,
2019,tambacounda,Sel,Sac (25 Kg),
2019,tambacounda,Sel,Sachet,50
2019,tambacounda,Sel,Tablespoon,500
2019,tambacounda,Sorgho,Boite De Tomate/Pot,300
2019,tambacounda,Sorgho,Kg,300
2019,tambacounda,Soumbala (netetou),Boule (Dankk),50
2019,tambacounda,Soumbala (netetou),Kg,
2019,tambacounda,Soumbala (netetou),Sachet,50
2019,tambacounda,Soumbala (netetou),Tas,100
2019,tambacounda,Soumbala (netetou),Unit,
2019,tambacounda,Sucre (poudre ou morceaux),Kg,600
2019,tambacounda,Sucre (poudre ou morceaux),Paquet (1 Kg),500
2019,tambacounda,Sucre (poudre ou morceaux),Sachet,100
2019,tambacounda,Sucre (poudre ou morceaux),Teacup,
2019,tambacounda,Sucre (poudre ou morceaux),Unit,
2019,tambacounda,Thé,Kg,1000
2019,tambacounda,Thé,Paquet,100
2019,tambacounda,Thé,Sachet,100
2019,tambacounda,Thé,Teacup,1000
2019,tambacounda,Tomate fraîche,Boite De Tomate/Pot,325
2019,tambacounda,Tomate fraîche,Kg,400
2019,tambacounda,Tomate fraîche,Sachet,100
2019,tambacounda,Tomate fraîche,Tas,50
2019,tambacounda,Tomate fraîche,Unit,150
2019,tambacounda,Viande d'autres volailles domestiques,Unit,
2019,tambacounda,Viande de b__uf,Kg,2400
2019,tambacounda,Viande de b__uf,Tas,1200
2019,tambacounda,Viande de chèvre,Kg,2500
2019,tambacounda,Viande de chèvre,Tas,2166.666667
2019,tambacounda,Viande de chèvre,Unit,
2019,tambacounda,Viande de mouton,Kg,2450
2019,tambacounda,Viande de mouton,Tas,1200
2019,tambacounda,Viande de mouton,Unit,
2019,tambacounda,Viande de porc,Kg,1750
2019,tambacounda,Viande de poulet,Kg,3000
2019,tambacounda,Viande de poulet,Unit,3000
2019,tambacounda,Vinaigre /moutarde,Bouteille de 1 Litre,500
2019,tambacounda,Vinaigre /moutarde,Bouteille de 25cl,150
2019,tambacounda,Vinaigre /moutarde,Bouteille de 50 cl,200
2019,tambacounda,Vinaigre /moutarde,Bouteilles,150
2019,tambacounda,Vinaigre /moutarde,Litre,500
2019,tambacounda,Vinaigre /moutarde,Pot,
2019,tambacounda,Vinaigre /moutarde,Sachet,25
2019,tambacounda,Vinaigre /moutarde,Tablespoon,500
2019,tambacounda,Vinaigre /moutarde,Teacup,50
2019,thies,"Abats et tripes (foie, rognon, etc.)",Kg,3600
2019,thies,"Abats et tripes (foie, rognon, etc.)",Lakhass,
2019,thies,"Abats et tripes (foie, rognon, etc.)",Tas,500
2019,thies,Ail,Kg,1060
2019,thies,Ail,Sachet,25
2019,thies,Ail,Tas,100
2019,thies,Ail,Tranche,25
2019,thies,Ail,Unit,50
2019,thies,Ananas,Boite De Tomate/Pot,700
2019,thies,Ananas,Unit,
2019,thies,Arachide grillée,Boite De Tomate/Pot,
2019,thies,Arachide grillée,Cornet,50
2019,thies,Arachide grillée,Sachet,25
2019,thies,Arachide grillée,Teacup,
2019,thies,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,
2019,thies,Arachides décortiquées ou pilées (noflaye),Boîte,
2019,thies,Arachides décortiquées ou pilées (noflaye),Calebasse,
2019,thies,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
2019,thies,Arachides décortiquées ou pilées (noflaye),Kg,800
2019,thies,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,thies,Arachides décortiquées ou pilées (noflaye),Sachet,187.5
2019,thies,Arachides décortiquées ou pilées (noflaye),Teacup,
2019,thies,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,thies,Arachides fraîches en coques,Kg,
2019,thies,Arachides fraîches en coques,Sachet,
2019,thies,Arachides fraîches en coques,Teacup,25
2019,thies,Arachides séchées en coques,Boite De Tomate/Pot,300
2019,thies,Arachides séchées en coques,Kg,
2019,thies,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,500
2019,thies,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,thies,Attiéke,Kg,
2019,thies,"Aubergine, Courge/Courgette",Kg,350
2019,thies,"Aubergine, Courge/Courgette",Morceau,50
2019,thies,"Aubergine, Courge/Courgette",Tas,150
2019,thies,"Aubergine, Courge/Courgette",Tranche,50
2019,thies,"Aubergine, Courge/Courgette",Unit,50
2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,700
2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,thies,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,50
2019,thies,Autres agrumes,Unit,150
2019,thies,Autres condiments (poivre etc.),Boule (Dankk),
2019,thies,Autres condiments (poivre etc.),Boîte,
2019,thies,Autres condiments (poivre etc.),Cornet,
2019,thies,Autres condiments (poivre etc.),Kg,3000
2019,thies,Autres condiments (poivre etc.),Pot,
2019,thies,Autres condiments (poivre etc.),Sachet,50
2019,thies,Autres condiments (poivre etc.),Tablespoon,400
2019,thies,Autres condiments (poivre etc.),Unit,
2019,thies,Autres céréales,Boite De Tomate/Pot,250
2019,thies,Autres céréales,Kg,
2019,thies,Autres céréales,Sachet,250
2019,thies,"Autres fruits (pommes, raisin, etc.)",Barquette,
2019,thies,"Autres fruits (pommes, raisin, etc.)",Kg,1366.666667
2019,thies,"Autres fruits (pommes, raisin, etc.)",Unit,150
2019,thies,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Litre,
2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,2500
2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,2650
2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,500
2019,thies,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,400
2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,1400
2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,650
2019,thies,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,125
2019,thies,Autres produits alimentaires,Kg,
2019,thies,Autres produits alimentaires,Pot,
2019,thies,Autres produits alimentaires,Sachet,
2019,thies,Autres produits laitiers,Litre,500
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Bouteille de 1L,
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Boîte,
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,150
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100
2019,thies,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,
2019,thies,Banane douce,Kg,800
2019,thies,Banane douce,Régime,
2019,thies,Banane douce,Tas,200
2019,thies,Banane douce,Unit,100
2019,thies,"Beignets, galettes",Kg,100
2019,thies,"Beignets, galettes",Sachet,100
2019,thies,"Beignets, galettes",Unit,25
2019,thies,Beurre,Demi Tablette,300
